D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,k_diss_ref,E_diss,K_eq_ref,H_eq,k_diss_metal_ref,E_diss_metal,K_eq_metal_ref,H_eq_metal,Y_flux,Y_permeability,Y_theta
4.285e-11,80000.0,0.0001,50000.0,2.6005200000000004e-17,71000.0,0.1866666666666667,70000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,67.0,0.00017333333333333334,1e-09,1.2e+29,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,806.3333333333334,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,1e-10,40000.0,5.269547664489591e-12,5.668464932041403e-18,0.4663094373751596
4.285e-11,80000.0,0.0001,50000.0,2.6005200000000004e-17,71000.0,0.1866666666666667,70000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,67.0,0.00017333333333333334,1e-09,1.2e+29,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,1e-10,40000.0,6.46022333883738e-09,7.006169303734525e-15,0.5004352954425592
4.285e-11,80000.0,0.0001,50000.0,2.6005200000000004e-17,71000.0,0.1866666666666667,70000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,67.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,1e-10,40000.0,6.4594155754722215e-09,7.00530202187556e-15,0.5004352954426895
4.285e-11,80000.0,0.0001,50000.0,2.6005200000000004e-17,71000.0,0.1866666666666667,170000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,67.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,1e-10,40000.0,6.459691876619014e-09,7.076222266889443e-15,0.5004352954426368
4.285e-11,66666.66666666667,0.0001,50000.0,2.6005200000000004e-17,71000.0,0.1866666666666667,170000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,67.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,1e-10,40000.0,6.1354122737620286e-09,6.720993291271035e-15,0.5004352954949632
4.285e-11,66666.66666666667,0.0001,50000.0,2.6005200000000004e-17,71000.0,0.1866666666666667,170000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,67.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,0.0006666667,40000.0,6.135412265204049e-09,6.720993291271035e-15,0.5004352954949632
4.285e-11,66666.66666666667,0.0001,50000.0,2.6005200000000004e-17,71000.0,0.1866666666666667,170000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,0.0006666667,40000.0,6.1354122630759254e-09,6.720993291271035e-15,0.5004352954949632
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.1866666666666667,170000.0,0.002,1e-05,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,0.0006666667,40000.0,6.135412300995624e-09,6.721002754664845e-15,0.5004352954949632
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.1866666666666667,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,60000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,0.0006666667,40000.0,6.13541231363919e-09,6.721002754664845e-15,0.5004352954949632
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.1866666666666667,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.00017333333333333334,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,40000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,0.0006666667,40000.0,6.1354123209373234e-09,6.721002754664845e-15,0.5004352958253824
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.1866666666666667,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,40000.0,3.3333334e-07,5000.0,4.4875640000000004e-05,80000.0,0.0006666667,40000.0,6.135342768927593e-09,6.720926564362119e-15,0.5004352958253899
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.1866666666666667,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,40000.0,3.3333334e-07,5000.0,0.0001346,80000.0,0.0006666667,40000.0,6.135342774631378e-09,6.720926564362119e-15,0.5004352958253899
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,3.1629658000000005e-06,40000.0,3.3333334e-07,5000.0,0.0001346,80000.0,0.0006666667,40000.0,6.135342778003021e-09,6.7209290886382205e-15,0.5004352958253899
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,40000.0,2e+23,1273.0,9.487e-06,40000.0,3.3333334e-07,5000.0,0.0001346,80000.0,0.0006666667,40000.0,6.135342787709314e-09,6.720929088638219e-15,0.5004352962648422
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,272054400000000.03,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,2e+23,1273.0,9.487e-06,40000.0,3.3333334e-07,5000.0,0.0001346,80000.0,0.0006666667,40000.0,6.135754953791283e-09,6.721380593664084e-15,0.5004352962648274
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,2e+23,1273.0,9.487e-06,40000.0,3.3333334e-07,5000.0,0.0001346,80000.0,0.0006666667,40000.0,6.135754953790902e-09,6.7213805936636675e-15,0.5004352962648274
4.285e-11,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,2e+23,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,40000.0,6.135754949586681e-09,6.721380593663667e-15,0.6343785428876249
4.285e-11,66666.66666666667,0.0667,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,2e+23,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,40000.0,4.092541950139759e-06,4.482179766914121e-12,0.6343782896188211
4.285e-11,66666.66666666667,0.0667,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,40000.0,3.475994188876406e-06,3.807057241877118e-12,0.6343783278314481
4.285e-11,66666.66666666667,0.0667,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.33666666666666667,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,3.475994647522772e-06,3.807057241877119e-12,0.6343783278314481
4.285e-11,66666.66666666667,0.0667,50000.0,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.01,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,3.475994659270756e-06,3.807057241877119e-12,0.6343783278314481
4.285e-11,66666.66666666667,0.0667,17333.333333333336,7.8e-17,71000.0,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.01,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,3.063920100683998e-06,3.3558092187476697e-12,0.634378353371152
4.285e-11,66666.66666666667,0.0667,17333.333333333336,7.8e-17,69666.66666666667,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.01,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,1e+24,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,3.0639200143148337e-06,3.3557437662739624e-12,0.6343783533711581
4.285e-11,66666.66666666667,0.0667,17333.333333333336,7.8e-17,69666.66666666667,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.01,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,40000.0,6.667e+27,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,8.382793754943737e-07,9.182431959638463e-13,0.6343784913127201
4.285e-11,66666.66666666667,0.0667,17333.333333333336,7.8e-17,69666.66666666667,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.1,0.03334000000000001,0.03334000000000001,0.01,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,6e+16,40000.0,6.667e+27,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,8.382793754929533e-07,9.182431959622905e-13,0.6343784913127201
4.285e-11,66666.66666666667,0.0667,17333.333333333336,7.8e-17,69666.66666666667,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.03334000000000001,0.03334000000000001,0.03334000000000001,0.01,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,6e+16,40000.0,6.667e+27,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,8.382793760490087e-07,9.182431959622905e-13,0.6343784913127201
2.8568095e-07,66666.66666666667,0.0667,17333.333333333336,7.8e-17,69666.66666666667,0.4,170000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.03334000000000001,0.03334000000000001,0.03334000000000001,0.01,1.0,0.0005,1e-09,9.333333333333333e+28,25000.0,816000000000000.0,30000.0,6e+16,40000.0,6.667e+27,26666.666666666668,1.3334e+27,1273.0,9.487e-06,40000.0,1e-06,5000.0,0.0001346,80000.0,0.0006666667,16666.666666666668,0.005577468162750477,4.5861311840470106e-09,0.6340329357300143
2.8568095e-07,80000.0,0.0001,17333.333333333336,7.8e-17,71000.0,0.08,20000.0,0.0005,6.6667e-06,6666666.666666699,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,45000.0,1e+28,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,8.15790240302354e-06,1.3279010383422793e-14,0.47249330494824465
2.8568095e-07,80000.0,0.0001,17333.333333333336,7.8e-17,71000.0,0.08,20000.0,0.0005,6.6667e-06,6666666.666666699,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,45000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,1.3133003353353871e-05,1.3297637446759393e-14,0.4724932801550179
2.8568095e-07,80000.0,0.0001,50000.0,7.8e-17,71000.0,0.08,20000.0,0.0005,6.6667e-06,6666666.666666699,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,45000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,1.4177361098649764e-05,1.3299394384179741e-14,0.47249327756945947
2.8568095e-07,80000.0,0.0001,50000.0,7.8e-17,71000.0,0.08,20000.0,0.0005,6.6667e-06,6666666.666666699,0.06667,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,45000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,1.533571508465005e-05,1.3299394384179741e-14,0.47249327756945947
2.8568095e-07,80000.0,0.0001,50000.0,7.8e-17,71000.0,0.08,120000.0,0.0005,6.6667e-06,6666666.666666699,0.06667,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,45000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,6.974391314890889e-05,1.106628100110504e-11,0.47248945969500317
2.8568095e-07,80000.0,0.0001,50000.0,7.8e-17,71000.0,0.08,120000.0,0.0005,6.6667e-06,6666666.666666699,1e-05,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,45000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,6.973004832215609e-05,1.106628100110504e-11,0.47248945969500317
2.8568095e-07,80000.0,0.0667,50000.0,7.8e-17,71000.0,0.08,120000.0,0.0005,6.6667e-06,6666666.666666699,1e-05,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,45000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,0.019339138799326593,6.021106749787916e-11,0.4715782503609968
2.8568095e-07,80000.0,0.0667,50000.0,7.8e-17,71000.0,0.08,120000.0,0.0005,6.6667e-06,6666666.666666699,1e-05,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,2.0004000000000004e+16,35000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,0.02449456195661224,6.036597490045744e-11,0.47144339731164964
2.8568095e-07,80000.0,0.0667,50000.0,7.8e-17,71000.0,0.08,120000.0,0.0005,6.6667e-06,6666666.666666699,1e-05,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,35000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,1273.0,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,0.02449456195661203,6.036597490045742e-11,0.47144339731164964
2.8568095e-07,80000.0,0.0667,50000.0,7.8e-17,71000.0,0.08,120000.0,0.0005,6.6667e-06,6666666.666666699,1e-05,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,35000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,806.3333333333334,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,1.927595377002905e-06,1.7633699727493024e-15,0.1858480831536686
2.8568095e-07,80000.0,0.0667,50000.0,7.8e-17,71000.0,0.08,120000.0,0.0005,6.6667e-06,1e-07,1e-05,0.06667,0.1,0.33666666666666667,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,25000.0,816000000000000.0,30000.0,2.0004000000000004e+16,35000.0,3.334000000000001e+27,33333.33333333333,1.3334e+27,806.3333333333334,3.1629658000000005e-06,50000.0,3.3333334e-07,50000.0,0.0001346,100000.0,0.00033333340000000003,28333.333333333332,7.372623535076077e-15,1.7633699727493024e-15,2.5649306536845833e-09
